id_venda,data_venda,cliente,produto,categoria,quantidade,preco_unitario,vendedor,cidade,estado
288,2024-10-20,Ana Clara,Mouse,Eletrônicos,4,73.71,Carlos,Belo Horizonte,PR
289,2024-07-10,Bruna,Teclado,Eletrônicos,3,146.91,Bruno,Rio de Janeiro,RS
290,2024-01-28,Kevin,Mesa,Móveis,1,1256.98,Eduardo,Porto Alegre,MG
291,2024-09-29,Vicente,Teclado,Eletrônicos,2,151.92,Carlos,Curitiba,MG
292,2024-05-05,Esther,Mesa,Móveis,3,1101.41,Ana,Curitiba,SP
293,2024-01-13,Maria Eduarda,Teclado,Eletrônicos,4,142.0,Bruno,Curitiba,RS
294,2024-03-07,Benício,Mesa,Móveis,4,1193.75,Ana,Curitiba,SP
295,2024-04-20,Luan,Cadeira,Móveis,1,699.78,Eduardo,São Paulo,PR
296,2024-02-03,Ana Vitória,Mesa,Móveis,4,1208.91,Carlos,Porto Alegre,PR
297,2024-08-23,Zoe,Mesa,Móveis,3,1258.91,Ana,Rio de Janeiro,PR
298,2024-04-10,Sophie,Notebook,Eletrônicos,3,3415.14,Eduardo,Porto Alegre,MG
299,2024-11-15,Theo,Mochila,Acessórios,2,194.39,Bruno,São Paulo,PR
300,2024-11-10,Joana,Cadeira,Móveis,2,664.21,Daniela,São Paulo,RJ
301,2024-10-15,Brayan,Notebook,Eletrônicos,1,3381.24,Ana,Belo Horizonte,PR
302,2024-07-16,Kaique,Mouse,Eletrônicos,1,73.63,Ana,Rio de Janeiro,RS
303,2024-01-04,Ian,Teclado,Eletrônicos,2,142.38,Daniela,Curitiba,MG
304,2024-11-13,Nathan,Fone,Eletrônicos,2,187.46,Daniela,Porto Alegre,RJ
305,2024-11-06,Natália,Livro Python,Livros,2,112.16,Ana,Curitiba,RS
306,2024-08-30,Arthur Gabriel,Livro Python,Livros,1,109.93,Carlos,São Paulo,MG
307,2024-02-05,Melissa,Monitor,Eletrônicos,3,883.87,Daniela,Curitiba,RJ
308,2024-11-17,Amanda,Mesa,Móveis,4,1106.89,Ana,Belo Horizonte,RS
309,2024-01-04,Raul,Mesa,Móveis,4,1312.67,Ana,Curitiba,MG
310,2024-04-03,Brayan,Monitor,Eletrônicos,3,957.07,Ana,Curitiba,SP
311,2024-03-02,Maria Isis,Monitor,Eletrônicos,4,940.12,Eduardo,São Paulo,SP
312,2024-07-21,Luan,Mesa,Móveis,1,1252.43,Bruno,Rio de Janeiro,RS
313,2024-06-21,Enrico,Monitor,Eletrônicos,4,895.79,Ana,Porto Alegre,RJ
314,2024-04-27,Letícia,Mochila,Acessórios,4,169.38,Bruno,Rio de Janeiro,MG
315,2024-08-12,Nicole,Teclado,Eletrônicos,4,147.76,Eduardo,São Paulo,MG
316,2024-02-16,Isabella,Teclado,Eletrônicos,4,142.27,Bruno,Porto Alegre,MG
317,2024-11-15,Rafael,Teclado,Eletrônicos,1,153.32,Ana,São Paulo,RJ
318,2024-05-18,Evelyn,Notebook,Eletrônicos,2,3556.87,Carlos,Rio de Janeiro,RS
319,2024-09-15,Ana Liz,Mesa,Móveis,3,1195.47,Ana,Rio de Janeiro,MG
320,2024-01-10,Maria Julia,Notebook,Eletrônicos,1,3408.46,Bruno,Curitiba,RS
321,2024-06-20,Ana Sophia,Mouse,Eletrônicos,1,73.01,Ana,Curitiba,PR
322,2024-05-09,Noah,Mesa,Móveis,2,1157.36,Eduardo,Porto Alegre,SP
323,2024-04-10,Benicio,Livro SQL,Livros,4,95.09,Eduardo,Rio de Janeiro,RS
324,2024-02-07,Yasmin,Notebook,Eletrônicos,1,3682.16,Eduardo,Belo Horizonte,PR
325,2024-04-04,Levi,Notebook,Eletrônicos,3,3706.0,Ana,Curitiba,PR
326,2024-08-23,Dante,Livro Python,Livros,1,128.42,Ana,Curitiba,PR
327,2024-05-16,Davi Miguel,Mouse,Eletrônicos,2,73.99,Ana,Belo Horizonte,RS
328,2024-02-04,Ester,Teclado,Eletrônicos,2,140.44,Ana,Rio de Janeiro,MG
329,2024-02-29,José Pedro,Mochila,Acessórios,1,188.68,Eduardo,Porto Alegre,MG
330,2024-09-23,Francisco,Livro Python,Livros,4,126.76,Eduardo,Porto Alegre,MG
331,2024-11-11,Leandro,Livro SQL,Livros,1,105.01,Eduardo,Porto Alegre,PR
332,2024-06-13,Ian,Mouse,Eletrônicos,2,85.2,Ana,Porto Alegre,RJ
333,2024-03-18,Ana,Livro Python,Livros,1,113.66,Daniela,Rio de Janeiro,PR
334,2024-03-29,Josué,Mesa,Móveis,2,1297.89,Daniela,Curitiba,PR
335,2024-10-22,Kamilly,Mouse,Eletrônicos,1,81.41,Carlos,Curitiba,MG
336,2024-01-14,Maysa,Cadeira,Móveis,4,691.48,Carlos,Rio de Janeiro,PR
337,2024-12-18,Marcelo,Mouse,Eletrônicos,4,79.4,Ana,São Paulo,SP
338,2024-06-01,Maria Fernanda,Livro Python,Livros,3,118.53,Ana,Belo Horizonte,RJ
339,2024-11-04,Lívia,Fone,Eletrônicos,1,215.98,Ana,Porto Alegre,RS
340,2024-02-08,Luana,Fone,Eletrônicos,4,189.16,Carlos,São Paulo,PR
341,2024-03-07,Benicio,Mesa,Móveis,3,1183.57,Daniela,São Paulo,MG
342,2024-02-11,Noah,Mochila,Acessórios,3,188.3,Carlos,Belo Horizonte,SP
343,2024-04-20,Davi,Mochila,Acessórios,4,168.0,Eduardo,Rio de Janeiro,RJ
344,2024-08-18,Theo,Livro SQL,Livros,1,99.91,Bruno,São Paulo,MG
345,2024-02-07,Milena,Fone,Eletrônicos,3,211.54,Carlos,São Paulo,MG
346,2024-10-15,Melissa,Mochila,Acessórios,1,173.22,Bruno,Curitiba,RS
347,2024-11-17,Alice,Mochila,Acessórios,2,169.36,Eduardo,Porto Alegre,SP
348,2024-11-25,Luiz Fernando,Mochila,Acessórios,2,179.78,Carlos,São Paulo,RJ
349,2024-06-07,Bento,Cadeira,Móveis,1,644.41,Carlos,Belo Horizonte,MG
350,2024-08-03,Luan,Notebook,Eletrônicos,3,3742.52,Bruno,Rio de Janeiro,RS
351,2024-06-05,José Miguel,Livro Python,Livros,4,117.53,Ana,Rio de Janeiro,SP
352,2024-02-16,Alexandre,Mouse,Eletrônicos,4,74.4,Eduardo,Rio de Janeiro,PR
353,2024-05-09,Amanda,Livro Python,Livros,4,125.33,Daniela,Belo Horizonte,RJ
354,2024-08-30,Nathan,Mesa,Móveis,3,1233.88,Carlos,Belo Horizonte,RS
355,2024-10-25,Vitória,Mochila,Acessórios,4,181.54,Ana,São Paulo,RJ
356,2024-01-11,Davi Miguel,Teclado,Eletrônicos,3,145.37,Eduardo,São Paulo,SP
357,2024-02-07,Gabriel,Cadeira,Móveis,2,757.18,Daniela,Curitiba,PR
358,2024-10-29,Lunna,Mochila,Acessórios,2,176.43,Daniela,Curitiba,MG
359,2024-08-05,Lorenzo,Monitor,Eletrônicos,2,980.51,Eduardo,São Paulo,MG
360,2024-07-28,Esther,Livro Python,Livros,1,111.34,Ana,Belo Horizonte,RS
361,2024-04-13,Pedro Miguel,Livro SQL,Livros,1,95.12,Eduardo,Belo Horizonte,SP
362,2024-12-21,Benício,Monitor,Eletrônicos,4,916.73,Daniela,Porto Alegre,SP
363,2024-10-19,Leandro,Notebook,Eletrônicos,4,3637.66,Bruno,Belo Horizonte,RJ
364,2024-04-01,Asafe,Teclado,Eletrônicos,4,154.54,Carlos,Belo Horizonte,MG
365,2024-02-20,Alexia,Mouse,Eletrônicos,3,81.71,Ana,Curitiba,PR
366,2024-10-23,Maria Alice,Teclado,Eletrônicos,1,138.13,Bruno,Curitiba,RS
367,2024-09-13,Diego,Monitor,Eletrônicos,2,973.92,Eduardo,Porto Alegre,MG
368,2024-12-11,Maitê,Mouse,Eletrônicos,2,75.77,Daniela,São Paulo,PR
369,2024-11-08,Sophie,Notebook,Eletrônicos,2,3280.42,Daniela,São Paulo,MG
370,2024-02-24,Rael,Mochila,Acessórios,1,193.32,Daniela,Porto Alegre,PR
371,2024-05-28,Kaique,Livro Python,Livros,3,122.19,Carlos,São Paulo,PR
372,2024-05-16,Maria Laura,Notebook,Eletrônicos,3,3188.33,Carlos,Rio de Janeiro,RS
373,2024-04-26,Raul,Livro SQL,Livros,2,106.06,Carlos,São Paulo,PR
374,2024-03-03,Levi,Mouse,Eletrônicos,2,77.34,Bruno,Curitiba,RS
375,2024-03-15,Kaique,Livro Python,Livros,4,120.9,Eduardo,São Paulo,PR
376,2024-07-28,Ravi,Cadeira,Móveis,2,678.49,Carlos,Rio de Janeiro,MG
377,2024-01-17,Heloísa,Teclado,Eletrônicos,3,157.13,Ana,Porto Alegre,SP
378,2024-12-29,Agatha,Fone,Eletrônicos,4,188.98,Eduardo,Rio de Janeiro,MG
379,2024-05-31,Henry Gabriel,Mesa,Móveis,3,1113.81,Bruno,Rio de Janeiro,SP
380,2024-07-16,Maria,Teclado,Eletrônicos,1,149.95,Carlos,Rio de Janeiro,RJ
381,2024-06-25,Gael Henrique,Mochila,Acessórios,1,194.93,Bruno,São Paulo,RJ
382,2024-05-29,Oliver,Livro SQL,Livros,1,101.61,Daniela,Porto Alegre,RS
383,2024-02-18,Bryan,Livro SQL,Livros,2,90.26,Eduardo,Porto Alegre,MG
384,2024-12-26,Dante,Mesa,Móveis,3,1314.13,Bruno,Curitiba,SP
385,2024-12-07,Ana Beatriz,Livro SQL,Livros,1,101.15,Daniela,Belo Horizonte,MG
386,2024-12-25,Ana Júlia,Mochila,Acessórios,4,181.26,Ana,Belo Horizonte,RS
387,2024-08-11,Luiz Gustavo,Mouse,Eletrônicos,1,76.79,Carlos,Curitiba,PR
388,2024-07-29,Felipe,Notebook,Eletrônicos,1,3428.12,Ana,Belo Horizonte,MG
389,2024-10-11,Ana Vitória,Mouse,Eletrônicos,2,75.28,Ana,Porto Alegre,RS
390,2024-10-12,João Miguel,Fone,Eletrônicos,1,181.46,Daniela,Curitiba,RS
391,2024-01-18,Maysa,Fone,Eletrônicos,4,202.59,Ana,Curitiba,RS
392,2024-06-23,Juliana,Monitor,Eletrônicos,1,949.59,Carlos,Porto Alegre,PR
393,2024-04-22,Anna Liz,Fone,Eletrônicos,2,200.98,Bruno,São Paulo,PR
394,2024-11-14,Sara,Mouse,Eletrônicos,2,79.95,Carlos,São Paulo,RS
395,2024-02-24,Bárbara,Teclado,Eletrônicos,4,140.46,Ana,Rio de Janeiro,PR
396,2024-09-22,Henry,Livro SQL,Livros,3,105.06,Eduardo,Porto Alegre,RS
397,2024-06-10,Valentim,Teclado,Eletrônicos,2,161.92,Carlos,Belo Horizonte,MG
398,2024-02-24,Diogo,Livro Python,Livros,4,127.22,Daniela,Belo Horizonte,RS
399,2024-12-14,Maria Clara,Notebook,Eletrônicos,4,3737.85,Carlos,São Paulo,MG
400,2024-09-03,Sofia,Mouse,Eletrônicos,4,72.43,Eduardo,Curitiba,MG
401,2024-09-11,Daniel,Cadeira,Móveis,3,662.35,Eduardo,Rio de Janeiro,MG
402,2024-09-05,Júlia,Mouse,Eletrônicos,1,81.52,Eduardo,Rio de Janeiro,MG
403,2024-02-20,Daniela,Cadeira,Móveis,3,709.72,Daniela,Rio de Janeiro,RS
404,2024-09-20,Marcos Vinicius,Mouse,Eletrônicos,1,80.91,Carlos,Porto Alegre,PR
405,2024-03-28,Luísa,Mesa,Móveis,2,1273.28,Bruno,Porto Alegre,SP
406,2024-10-28,Laura,Livro Python,Livros,2,122.48,Eduardo,Belo Horizonte,SP
407,2024-06-13,Oliver,Mesa,Móveis,3,1311.04,Carlos,Rio de Janeiro,RJ
408,2024-08-10,Luiz Otávio,Mesa,Móveis,2,1129.2,Daniela,Rio de Janeiro,RJ
409,2024-01-07,Lorenzo,Teclado,Eletrônicos,3,161.89,Bruno,São Paulo,MG
410,2024-05-30,Erick,Mouse,Eletrônicos,2,73.37,Eduardo,Porto Alegre,RS
411,2024-02-05,Maria Vitória,Notebook,Eletrônicos,1,3168.57,Carlos,Porto Alegre,RJ
412,2024-01-02,Giovanna,Mochila,Acessórios,1,177.17,Daniela,Rio de Janeiro,RJ
413,2024-01-11,Josué,Teclado,Eletrônicos,1,159.52,Eduardo,Rio de Janeiro,PR
414,2024-07-13,Mateus,Notebook,Eletrônicos,2,3727.58,Daniela,Belo Horizonte,RJ
415,2024-01-20,Calebe,Livro SQL,Livros,3,90.68,Eduardo,Belo Horizonte,PR
416,2024-09-12,Anna Liz,Monitor,Eletrônicos,1,872.13,Eduardo,Rio de Janeiro,MG
417,2024-02-22,Thales,Livro SQL,Livros,2,97.26,Bruno,Belo Horizonte,RS
418,2024-12-07,Antony,Livro SQL,Livros,4,94.39,Daniela,Belo Horizonte,PR
419,2024-07-20,Davi,Fone,Eletrônicos,4,185.6,Eduardo,Curitiba,RJ
420,2024-08-02,Diogo,Monitor,Eletrônicos,2,897.74,Eduardo,Rio de Janeiro,MG
421,2024-04-24,João,Notebook,Eletrônicos,4,3277.47,Daniela,Belo Horizonte,RS
422,2024-02-09,Maria Luísa,Mouse,Eletrônicos,1,76.3,Eduardo,São Paulo,MG
423,2024-12-24,Rafael,Mouse,Eletrônicos,2,82.14,Bruno,Belo Horizonte,PR
424,2024-08-22,Ravy,Fone,Eletrônicos,1,185.57,Bruno,Curitiba,SP
425,2024-01-29,Júlia,Monitor,Eletrônicos,2,987.19,Daniela,Belo Horizonte,SP
426,2024-10-19,Ana Beatriz,Livro Python,Livros,1,124.59,Ana,Curitiba,RS
427,2024-05-07,Carlos Eduardo,Mesa,Móveis,3,1277.42,Bruno,Curitiba,SP
428,2024-02-10,Ravi,Mesa,Móveis,1,1275.61,Bruno,São Paulo,MG
429,2024-06-13,Luiz Fernando,Mouse,Eletrônicos,2,73.07,Carlos,Rio de Janeiro,RJ
430,2024-03-16,Ayla,Notebook,Eletrônicos,1,3498.23,Carlos,Curitiba,RJ
431,2024-12-07,Maysa,Livro SQL,Livros,3,92.13,Daniela,Porto Alegre,SP
432,2024-10-13,Mariah,Mouse,Eletrônicos,1,76.22,Ana,Belo Horizonte,RJ
433,2024-04-07,Benício,Teclado,Eletrônicos,2,156.97,Eduardo,Porto Alegre,RS
434,2024-11-04,Maria,Livro Python,Livros,4,123.19,Ana,Belo Horizonte,RJ
435,2024-07-08,Breno,Cadeira,Móveis,3,710.26,Ana,São Paulo,RJ
436,2024-05-09,Manuela,Livro Python,Livros,2,118.13,Eduardo,Curitiba,SP
437,2024-07-11,José Miguel,Mouse,Eletrônicos,4,87.34,Daniela,Porto Alegre,RS
438,2024-10-08,Agatha,Notebook,Eletrônicos,3,3213.24,Eduardo,Porto Alegre,RJ
439,2024-10-22,Marcela,Teclado,Eletrônicos,1,146.68,Carlos,Curitiba,SP
440,2024-04-22,Noah,Mochila,Acessórios,3,174.8,Carlos,Rio de Janeiro,RS
441,2024-08-14,Esther,Livro Python,Livros,3,115.13,Bruno,São Paulo,RS
442,2024-04-20,Diogo,Mesa,Móveis,2,1194.25,Ana,Porto Alegre,RS
443,2024-03-09,Sophia,Fone,Eletrônicos,4,217.47,Eduardo,Porto Alegre,SP
444,2024-02-05,Heloísa,Livro Python,Livros,4,113.16,Daniela,São Paulo,PR
445,2024-08-14,Francisco,Mesa,Móveis,3,1142.94,Carlos,São Paulo,MG
446,2024-12-30,Theo,Mouse,Eletrônicos,4,72.82,Carlos,Rio de Janeiro,SP
447,2024-06-02,Luiz Fernando,Mochila,Acessórios,3,174.03,Carlos,Rio de Janeiro,SP
448,2024-07-19,Natália,Mesa,Móveis,2,1105.58,Eduardo,Belo Horizonte,RJ
449,2024-08-04,Felipe,Livro SQL,Livros,4,104.56,Daniela,Rio de Janeiro,RJ
450,2024-02-11,Maria Júlia,Mouse,Eletrônicos,1,83.01,Daniela,São Paulo,MG
451,2024-05-10,Mathias,Monitor,Eletrônicos,1,854.35,Ana,Rio de Janeiro,SP
452,2024-06-20,Melina,Mesa,Móveis,2,1271.86,Carlos,Porto Alegre,PR
453,2024-12-19,Amanda,Fone,Eletrônicos,3,190.89,Daniela,Belo Horizonte,SP
454,2024-02-13,Lara,Monitor,Eletrônicos,4,874.98,Carlos,Belo Horizonte,SP
455,2024-01-17,Antonella,Mesa,Móveis,3,1300.16,Carlos,São Paulo,MG
456,2024-10-29,Raquel,Livro Python,Livros,2,124.57,Daniela,Curitiba,PR
457,2024-08-03,Daniel,Mesa,Móveis,4,1210.06,Bruno,Curitiba,PR
458,2024-05-28,Matheus,Mesa,Móveis,3,1255.73,Eduardo,Belo Horizonte,SP
459,2024-07-16,Maria Flor,Livro Python,Livros,1,123.81,Ana,Curitiba,RS
460,2024-03-29,Mathias,Teclado,Eletrônicos,4,142.49,Eduardo,Belo Horizonte,MG
461,2024-12-30,Liz,Mouse,Eletrônicos,4,75.54,Ana,Belo Horizonte,MG
462,2024-09-22,Maria Flor,Cadeira,Móveis,2,635.52,Daniela,Porto Alegre,PR
463,2024-10-08,Lara,Teclado,Eletrônicos,4,162.76,Daniela,Belo Horizonte,PR
464,2024-09-26,Kamilly,Notebook,Eletrônicos,1,3481.25,Carlos,Porto Alegre,PR
465,2024-05-16,Giovanna,Cadeira,Móveis,3,727.64,Ana,São Paulo,PR
466,2024-11-10,Bianca,Mesa,Móveis,3,1301.86,Eduardo,Rio de Janeiro,SP
467,2024-08-10,Pedro Miguel,Teclado,Eletrônicos,3,158.86,Eduardo,Curitiba,SP
468,2024-04-12,Lucas Gabriel,Teclado,Eletrônicos,2,136.65,Ana,Rio de Janeiro,MG
469,2024-05-31,Ana Liz,Mesa,Móveis,1,1236.04,Daniela,Porto Alegre,SP
470,2024-10-27,Luan,Mochila,Acessórios,3,182.18,Bruno,Curitiba,MG
471,2024-06-19,Henry Gabriel,Mesa,Móveis,2,1292.4,Daniela,São Paulo,RS
472,2024-12-29,João,Teclado,Eletrônicos,4,148.23,Eduardo,Belo Horizonte,PR
473,2024-01-04,Allana,Mesa,Móveis,3,1155.67,Carlos,Rio de Janeiro,SP
474,2024-07-28,Asafe,Notebook,Eletrônicos,1,3613.16,Bruno,Curitiba,RS
475,2024-04-17,Marcela,Livro Python,Livros,1,129.26,Eduardo,São Paulo,MG
476,2024-08-14,Isadora,Cadeira,Móveis,2,688.45,Daniela,Rio de Janeiro,RS
477,2024-09-07,Luiz Fernando,Cadeira,Móveis,2,768.65,Daniela,Rio de Janeiro,SP
478,2024-09-30,Vitor,Teclado,Eletrônicos,3,140.56,Ana,Curitiba,RJ
479,2024-02-08,Luísa,Livro SQL,Livros,4,108.65,Ana,Belo Horizonte,MG
480,2024-11-13,Gabriela,Mouse,Eletrônicos,2,77.61,Eduardo,Porto Alegre,MG
481,2024-09-28,Pedro Henrique,Cadeira,Móveis,1,697.17,Bruno,Rio de Janeiro,MG
482,2024-09-22,Davi Lucca,Fone,Eletrônicos,4,190.87,Bruno,São Paulo,RJ
483,2024-12-24,Noah,Teclado,Eletrônicos,2,147.53,Bruno,Curitiba,SP
484,2024-06-25,Benício,Mesa,Móveis,4,1257.02,Eduardo,Porto Alegre,MG
485,2024-06-06,Maria Sophia,Livro SQL,Livros,3,99.35,Eduardo,Rio de Janeiro,RS
486,2024-10-19,Asafe,Mouse,Eletrônicos,2,76.74,Ana,Belo Horizonte,PR
487,2024-03-13,Francisco,Livro SQL,Livros,1,95.55,Eduardo,Curitiba,PR
488,2024-12-09,Maysa,Mochila,Acessórios,3,175.84,Ana,Rio de Janeiro,MG
489,2024-10-19,Luiz Otávio,Mouse,Eletrônicos,4,75.49,Daniela,Curitiba,RS
490,2024-07-16,Vinicius,Mesa,Móveis,1,1142.16,Bruno,Porto Alegre,RS
491,2024-10-28,Ana Clara,Teclado,Eletrônicos,3,161.37,Bruno,Curitiba,RS
492,2024-11-28,Maria Sophia,Notebook,Eletrônicos,4,3477.18,Ana,Porto Alegre,RJ
493,2024-02-21,Olívia,Cadeira,Móveis,2,653.38,Bruno,Rio de Janeiro,MG
494,2024-05-27,Emanuella,Monitor,Eletrônicos,4,851.7,Carlos,Porto Alegre,MG
495,2024-08-30,Alexandre,Mouse,Eletrônicos,1,82.39,Carlos,Rio de Janeiro,RS
496,2024-04-16,Antonella,Cadeira,Móveis,1,646.85,Bruno,Belo Horizonte,RS
497,2024-08-28,Alexandre,Fone,Eletrônicos,2,195.36,Ana,Porto Alegre,RJ
498,2024-09-18,Maria Eduarda,Mochila,Acessórios,2,190.07,Eduardo,Rio de Janeiro,RJ
499,2024-02-16,Esther,Mochila,Acessórios,1,164.08,Eduardo,Belo Horizonte,RS
500,2024-04-08,Maria Helena,Notebook,Eletrônicos,3,3768.65,Ana,São Paulo,SP
501,2024-03-01,Liam,Mochila,Acessórios,4,197.82,Carlos,Rio de Janeiro,RS
502,2024-06-26,Davi Lucas,Livro Python,Livros,3,117.51,Eduardo,São Paulo,PR
503,2024-08-03,Luan,Fone,Eletrônicos,2,207.84,Carlos,Belo Horizonte,PR
504,2024-09-25,Ana Clara,Monitor,Eletrônicos,3,956.85,Daniela,Belo Horizonte,PR
505,2024-03-29,Vitor Hugo,Mouse,Eletrônicos,4,83.97,Ana,Rio de Janeiro,PR
506,2024-12-22,Maria Flor,Livro Python,Livros,1,129.48,Daniela,Curitiba,RJ
507,2024-11-18,Isis,Mesa,Móveis,2,1189.78,Eduardo,Rio de Janeiro,MG
508,2024-05-16,José Pedro,Mesa,Móveis,3,1111.08,Carlos,Curitiba,RJ
509,2024-11-27,Gustavo,Mesa,Móveis,3,1309.36,Eduardo,Porto Alegre,SP
510,2024-02-09,Olivia,Mesa,Móveis,2,1274.28,Bruno,Curitiba,SP
511,2024-08-13,Brenda,Cadeira,Móveis,1,707.12,Daniela,Rio de Janeiro,RJ
512,2024-02-07,Alexandre,Mouse,Eletrônicos,4,76.04,Ana,Belo Horizonte,PR
513,2024-06-24,Diogo,Mochila,Acessórios,4,187.05,Daniela,Rio de Janeiro,RJ
514,2024-02-06,Valentim,Mesa,Móveis,2,1207.82,Eduardo,Belo Horizonte,RJ
515,2024-10-10,Luiz Fernando,Teclado,Eletrônicos,4,138.28,Daniela,Porto Alegre,PR
516,2024-04-23,Hellena,Livro SQL,Livros,1,109.83,Carlos,Curitiba,SP
517,2024-11-13,Luiz Felipe,Mouse,Eletrônicos,4,86.13,Daniela,Porto Alegre,PR
518,2024-11-18,Matteo,Monitor,Eletrônicos,1,973.17,Bruno,Porto Alegre,MG
519,2024-02-09,Ravi,Notebook,Eletrônicos,4,3613.48,Ana,Belo Horizonte,PR
520,2024-10-15,Maria Fernanda,Mochila,Acessórios,3,193.12,Daniela,Belo Horizonte,RS
521,2024-12-01,Helena,Notebook,Eletrônicos,2,3514.88,Ana,Curitiba,RJ
522,2024-02-28,João Lucas,Cadeira,Móveis,4,664.34,Carlos,Curitiba,MG
523,2024-09-25,João Guilherme,Notebook,Eletrônicos,3,3262.28,Daniela,São Paulo,RS
524,2024-06-29,Bella,Fone,Eletrônicos,3,189.55,Bruno,Belo Horizonte,RS
525,2024-06-03,Sophie,Cadeira,Móveis,2,644.82,Ana,Curitiba,RS
526,2024-05-12,Juan,Livro SQL,Livros,2,93.78,Eduardo,Belo Horizonte,RS
527,2024-09-05,Maria Fernanda,Mochila,Acessórios,3,196.61,Ana,Rio de Janeiro,SP
528,2024-06-08,Ana Carolina,Livro Python,Livros,3,129.1,Carlos,Belo Horizonte,RS
529,2024-02-08,Alexandre,Mesa,Móveis,3,1134.87,Bruno,Rio de Janeiro,RS
530,2024-09-14,Maria Luiza,Fone,Eletrônicos,3,180.04,Daniela,Porto Alegre,SP
531,2024-01-12,Murilo,Notebook,Eletrônicos,2,3679.65,Ana,Rio de Janeiro,MG
532,2024-01-13,Eduardo,Livro SQL,Livros,3,93.86,Eduardo,Curitiba,RJ
533,2024-08-20,Raquel,Mochila,Acessórios,2,173.75,Eduardo,Rio de Janeiro,MG
534,2024-12-19,Eloá,Mochila,Acessórios,1,166.17,Carlos,Rio de Janeiro,PR
535,2024-12-30,Ana Laura,Mochila,Acessórios,4,162.33,Carlos,Porto Alegre,MG
536,2024-03-14,Noah,Fone,Eletrônicos,3,185.14,Eduardo,Porto Alegre,PR
537,2024-11-14,Benicio,Mochila,Acessórios,1,196.67,Carlos,Curitiba,SP
538,2024-08-09,Stephany,Mesa,Móveis,4,1231.83,Carlos,São Paulo,PR
539,2024-07-14,Benjamin,Mochila,Acessórios,1,165.69,Carlos,São Paulo,RS
540,2024-08-29,Sophia,Livro SQL,Livros,4,103.76,Carlos,Porto Alegre,RS
541,2024-01-17,Luiz Fernando,Monitor,Eletrônicos,4,864.17,Ana,Porto Alegre,PR
542,2024-07-11,Ana Carolina,Teclado,Eletrônicos,4,137.02,Eduardo,Porto Alegre,PR
543,2024-07-28,Benicio,Teclado,Eletrônicos,2,153.63,Bruno,São Paulo,RS
544,2024-06-23,Helena,Mouse,Eletrônicos,2,87.84,Bruno,São Paulo,PR
545,2024-09-07,Caleb,Mesa,Móveis,1,1187.03,Daniela,Rio de Janeiro,PR
546,2024-01-07,Beatriz,Monitor,Eletrônicos,3,916.99,Daniela,Porto Alegre,RS
547,2024-05-13,Danilo,Livro SQL,Livros,1,90.44,Ana,Rio de Janeiro,RS
548,2024-02-27,Otto,Monitor,Eletrônicos,3,897.96,Eduardo,Belo Horizonte,PR
549,2024-08-13,Hadassa,Fone,Eletrônicos,3,197.84,Daniela,Belo Horizonte,RJ
550,2024-04-08,João Vitor,Livro SQL,Livros,1,108.89,Eduardo,Belo Horizonte,RS
551,2024-09-27,Samuel,Mesa,Móveis,1,1285.01,Carlos,Porto Alegre,PR
552,2024-03-15,Eloá,Monitor,Eletrônicos,3,958.67,Bruno,Belo Horizonte,RS
553,2024-06-23,Thiago,Cadeira,Móveis,4,747.59,Bruno,Belo Horizonte,MG
554,2024-01-27,Heloísa,Monitor,Eletrônicos,2,851.41,Daniela,Belo Horizonte,PR
555,2024-08-23,Júlia,Mesa,Móveis,3,1308.21,Eduardo,Belo Horizonte,MG
556,2024-01-21,João,Mouse,Eletrônicos,4,78.92,Eduardo,Porto Alegre,PR
557,2024-03-24,Pietro,Livro Python,Livros,3,118.07,Carlos,Rio de Janeiro,MG
558,2024-09-13,Benjamim,Notebook,Eletrônicos,2,3682.07,Carlos,São Paulo,MG
559,2024-01-15,João Lucas,Livro SQL,Livros,2,107.88,Carlos,Curitiba,RJ
560,2024-11-15,Rafaela,Monitor,Eletrônicos,2,848.36,Eduardo,Belo Horizonte,RS
561,2024-01-12,José,Cadeira,Móveis,1,721.23,Bruno,São Paulo,RS
562,2024-07-26,Heloísa,Mochila,Acessórios,2,193.12,Bruno,Rio de Janeiro,SP
563,2024-05-24,Gael Henrique,Fone,Eletrônicos,3,218.73,Bruno,Rio de Janeiro,SP
564,2024-03-19,Gael,Mouse,Eletrônicos,1,84.43,Daniela,Belo Horizonte,PR
565,2024-07-17,Benjamin,Mouse,Eletrônicos,3,85.52,Bruno,São Paulo,RS
566,2024-06-29,Luigi,Teclado,Eletrônicos,3,158.9,Daniela,Curitiba,PR
567,2024-02-15,Hadassa,Monitor,Eletrônicos,4,975.75,Carlos,Belo Horizonte,MG
568,2024-07-24,Leonardo,Notebook,Eletrônicos,3,3487.07,Ana,Porto Alegre,RJ
569,2024-08-23,Olivia,Fone,Eletrônicos,3,185.01,Ana,Rio de Janeiro,PR
570,2024-06-14,Helena,Teclado,Eletrônicos,4,147.91,Ana,Curitiba,PR
571,2024-11-14,Breno,Teclado,Eletrônicos,4,149.75,Carlos,São Paulo,SP
572,2024-04-26,Raquel,Cadeira,Móveis,2,711.48,Eduardo,Porto Alegre,SP
573,2024-03-04,Benicio,Mesa,Móveis,2,1271.41,Carlos,Curitiba,RS
574,2024-10-03,João Felipe,Fone,Eletrônicos,1,185.98,Daniela,Rio de Janeiro,RS
